,code
22078,HER_35951.t1:Sp-Hypp_1088
22079,HER_35952.t1:Sp-Nt5e_3
22080,HER_35953.t1:Sp-SelcysL
22081,HER_35954.t1:Sp-Hypp_581
22082,HER_35955.t1:Sp-Hypp_2462
22083,HER_35957.t1:Sp-TyrL
22084,HER_35959.t1:Sp-Hypp_581
22085,HER_3596.t1:Sp-Rock
22086,HER_35960.t1:Sp-Hypp_1115
22087,HER_35962.t1:Sp-Hypp_1115
22088,HER_35964.t1:Sp-Otcba
22089,HER_35965.t1:none
22090,HER_35966.t1:Sp-Hypp_472
22091,HER_35968.t1:Sp-Rpgr
22092,HER_35968.t2:Sp-Rpgr
22093,HER_3597.t1:Sp-Rock
22094,HER_35970.t1:Sp-Nt5e_2
22095,HER_35971.t1:Sp-SelcysL
22096,HER_35972.t1:Sp-Hypp_581
22097,HER_35973.t1:Sp-Hypp_2462
22098,HER_35974.t1:Sp-Hypp_581
22099,HER_35975.t1:none
22100,HER_35976.t1:Sp-Hypp_2302
22101,HER_35979.t1:Sp-PppL_140
22102,HER_3598.t1:Sp-Rock
22103,HER_35980.t1:Sp-PolppL_39
22104,HER_35982.t1:Sp-Hypp_1115
22105,HER_35983.t1:Sp-Hypp_1115
22106,HER_35983.t2:Sp-Hypp_1115
22107,HER_35984.t1:Sp-Mdc1L
22108,HER_35986.t1:Sp-Hypp_1115
22109,HER_35988.t1:Sp-Otcba
22110,HER_35989.t1:none
22111,HER_3599.t1:Sp-Hypp_2218
22112,HER_35990.t1:Sp-Rpgr
22113,HER_35990.t2:Sp-Rpgr
22114,HER_35992.t1:Sp-Grm7
22115,HER_35993.t1:Sp-Mglur3_3
22116,HER_35994.t1:Sp-Cdk5rap1
22117,HER_35995.t1:none
22118,HER_35996.t1:none
22119,HER_35997.t1:none
22120,HER_35998.t1:none
22121,HER_35999.t1:Sp-Tex11L
22122,HER_36.t1:Sp-Cpa2L_1
22123,HER_360.t1:Sp-Hypp_15
22124,HER_3600.t1:Sp-Hypp_2606
22125,HER_36000.t1:Sp-Ust_2
22126,HER_36001.t1:Sp-Adrb2L_4
22127,HER_36002.t1:Sp-Cub/So/Gpcr
22128,HER_36004.t1:Sp-Hypp_1035
22129,HER_36005.t1:Sp-Adrb2L_1
22130,HER_36006.t1:Sp-Adrb2L_1
22131,HER_36007.t1:Sp-Adrb2L_4
22132,HER_36008.t1:Sp-Lphn3-2
22133,HER_36009.t1:Sp-Hypp_1035
22134,HER_3601.t1:Sp-Sfk7
22135,HER_36010.t1:Sp-Adrb2L_1
22136,HER_36010.t2.1.5f2c6c77:Sp-Adrb2L_1
22137,HER_36010.t2:Sp-Adrb2L_1
22138,HER_36014.t1:Sp-Hypp_890
22139,HER_36015.t1:none
22140,HER_36016.t1:Sp-Tpase8
22141,HER_36017.t1:Sp-Hypp_890
22142,HER_36019.t1_HER_36020.t1_HER_36022.t1.1.5f2d755e:Sp-Hypp_2475
22143,HER_36019.t1_HER_36020.t1_HER_36022.t1.2.5f2d755e:Sp-Hypp_2475
22144,HER_36019.t1_HER_36020.t1_HER_36022.t1:Sp-Hypp_2475
22145,HER_3602.t1:Sp-Rock
22146,HER_36021.t1:Sp-Hypp_1917
22147,HER_36023.t1.1.5f2c6c98:Sp-Reps1L
22148,HER_36023.t1.2.5f2c6c98:Sp-Reps1L_2
22149,HER_36023.t1.3.5f2c6c98:Sp-Reps1L_2
22150,HER_36023.t1:Sp-Reps1L
22151,HER_36023.t2:Sp-Reps1L
22152,HER_36024.t1:Sp-Slc22a1
22153,HER_36028.t1:Sp-Gal3st1-2
22154,HER_36029.t1:Sp-Gal3st1_9
22155,HER_3603.t1:Sp-Sfk7
22156,HER_36030.t1:Sp-Slc22a4
22157,HER_36031.t1:none
22158,HER_36032.t1:Sp-Ape
22159,HER_36033.t1:Sp-Ape
22160,HER_36034.t1:Sp-Wasf2_1
22161,HER_36035.t1:Sp-Kctd1_1
22162,HER_36036.t1:Sp-Ccr6a
22163,HER_36036.t2:Sp-Ccr6a
22164,HER_36037.t1:Sp-Enpp5L
22165,HER_36039.t1:Sp-Lrrka
22166,HER_3604.t1:Sp-Surreal/Gpcr139
22167,HER_36040.t1:none
22168,HER_36042.t1:Sp-BlmL2
22169,HER_36044.t1:Sp-Nlr97
22170,HER_36045.t1:Sp-Sac3
22171,HER_36047.t1:Sp-Manea
22172,HER_36048.t1:Sp-Chrna7L
22173,HER_36049.t1:Sp-Chrm4L
22174,HER_3605.t1:Sp-Esco
22175,HER_36051.t1:none
22176,HER_36053.t1:none
22177,HER_36054.t1:Sp-BlmL
22178,HER_36056.t1:none
22179,HER_36057.t1:Sp-Hypp_880
22180,HER_36059.t1.1.5f2c6c78_HER_36062.t1_HER_36059.t1:Sp-Apn6
22181,HER_3606.t1:Sp-Rab8
22182,HER_36060.t1:Sp-PolppL_52
22183,HER_36063.t1:none
22184,HER_36065.t1:Sp-PppL_134
22185,HER_36066.t1_HER_36074.t1_HER_36079.t1.1.5f2d7578:Sp-Pdpi(cyclophilin)L8
22186,HER_36066.t1_HER_36074.t1_HER_36079.t1:Sp-Pdpi(cyclophilin)L8
22187,HER_36067.t1:Sp-PolypL_4
22188,HER_3607.t1:Sp-Surreal/Gpcr107
22189,HER_36070.t1:none
22190,HER_36071.t1:Sp-PolypL_4
22191,HER_36073.t1:Sp-Hypp_2236
22192,HER_36075.t1:Sp-SnsL
22193,HER_36077.t1:Sp-TyrL
22194,HER_3608.t1:Sp-Gpr84L_3
22195,HER_36081.t1:Sp-PolppL_51
22196,HER_36082.t1:Sp-PppL_140
22197,HER_36083.t1.1.5f2c6c79:Sp-Snx12L
22198,HER_36083.t1:Sp-Snx12L
22199,HER_36084.t1:Sp-Echn23
22200,HER_36087.t1:Sp-Fn3f_29
22201,HER_3609.t1:Sp-Esco
22202,HER_36090.t1:Sp-Lrr/Fn3f
22203,HER_36091.t1:Sp-Lrr/Fn3f
22204,HER_36092.t1_HER_36088.t1_HER_36093.t1:Sp-Lrr/Fn3f
22205,HER_36095.t1:Sp-Lrr/Fn3f
22206,HER_36096.t1:Sp-Fn3f_29
22207,HER_361.t1.1.5f2c6d1a:Sp-Hypp_2669
22208,HER_361.t1:Sp-Hypp_2669
22209,HER_3610.t1:Sp-Rab8
22210,HER_36100.t1:Sp-Lrr/Fn3f
22211,HER_36105.t1:none
22212,HER_36106.t1:none
22213,HER_36107.t1:Sp-Hypp_893
22214,HER_36108.t1:Sp-Fn3f_29
22215,HER_3611.t1:none
22216,HER_36112.t1:Sp-Endrvt27
22217,HER_36113.t1:none
22218,HER_36119.t1:Sp-PppL_148
22219,HER_3612.t1:Sp-RabO3
22220,HER_36120.t1:Sp-PppL_148
22221,HER_36121.t1:Sp-Brwd1
22222,HER_36123.t1:Sp-DhddsL
22223,HER_36125.t1.1.5f2c6c7a:Sp-Me
22224,HER_36125.t1:Sp-Me
22225,HER_36126.t1:Sp-Slc
22226,HER_36128.t1:Sp-Endrvt79
22227,HER_3613.t1:Sp-RabO3
22228,HER_36131.t1:Sp-Shprh
22229,HER_36132.t1:Sp-Fbxo3
22230,HER_36133.t1:Sp-EndrvtC
22231,HER_36134.t1:Sp-Ift88_1
22232,HER_36135.t1:Sp-Irak1bp1L
22233,HER_36136.t1:Sp-Rsp3h
22234,HER_36137.t1:Sp-Fdx1
22235,HER_36138.t1:Sp-Hypp_969
22236,HER_36139.t1:Sp-Z11
22237,HER_3614.t1.1.5f2c6828:Sp-Hunkc
22238,HER_3614.t1.1.5f2d72a9:Sp-Hunkc
22239,HER_3614.t1:Sp-Hunkc
22240,HER_36140.t1:none
22241,HER_36141.t1:Sp-Z11
22242,HER_36142.t1:none
22243,HER_36144.t1:Sp-Hypp_3073
22244,HER_36145.t1:none
22245,HER_36146.t1:Sp-Cfdp2L_2
22246,HER_36147.t1:Sp-Hypp_1703
22247,HER_36149.t1:Sp-EndrvtL
22248,HER_36150.t1:Sp-Vparpf
22249,HER_36151.t1:Sp-Lancl3
22250,HER_36152.t1:Sp-Hypp_1044
22251,HER_36153.t1:Sp-Ldlrap1
22252,HER_36155.t1:Sp-Hypp_3073
22253,HER_36156.t1:none
22254,HER_36158.t1_HER_36160.t1:Sp-Vparpf
22255,HER_36161.t1:Sp-Lancl3
22256,HER_36162.t1:Sp-Ldlrap1
22257,HER_36163.t1:Sp-Slc16a2_1
22258,HER_36165.t1:Sp-Slc16a2
22259,HER_36166.t1.1.5f2c6c84:Sp-Scmh1
22260,HER_36166.t1:Sp-Scmh1
22261,HER_36166.t2:Sp-Scmh1
22262,HER_36167.t1:Sp-Ddx18
22263,HER_36168.t1:Sp-Tuba1b_1
22264,HER_36169.t1:none
22265,HER_36170.t1:Sp-Mrpl19
22266,HER_36171.t1:none
22267,HER_36172.t1:Sp-Unk_11
22268,HER_36174.t1:Sp-Mamdc2-2
22269,HER_36175.t1:Sp-Hypp_1744
22270,HER_36176.t1:Sp-Fn3krp_1
22271,HER_36177.t1:Sp-Znf/Cchct/Rnad_dnap/I/Cat
22272,HER_36180.t1:Sp-PppL_121
22273,HER_36181.t1:Sp-Srcr49
22274,HER_36182.t1.1.5f2c6c99:Sp-CholdhL
22275,HER_36182.t1:Sp-CholdhL
22276,HER_36183.t1:Sp-Hypp_1142
22277,HER_36184.t1:Sp-Fn3/Igf_7
22278,HER_36185.t1:none
22279,HER_36186.t1:Sp-Fn3/Igf_30
22280,HER_36186.t2:Sp-Fn3/Igf_30
22281,HER_36187.t1:none
22282,HER_36188.t1:Sp-Hypp_1173
22283,HER_36189.t1:Sp-Tyr
22284,HER_36190.t1:Sp-PolppL_36
22285,HER_36191.t1:Sp-Hypp_209
22286,HER_36192.t1:Sp-Setd4
22287,HER_36193.t1:none
22288,HER_36194.t1:Sp-Deadbpukn
22289,HER_36194.t2:Sp-Ascc3
22290,HER_36195.t1:Sp-Cdk8
22291,HER_36197.t1:Sp-Hypp_262
22292,HER_36198.t1:Sp-Hypp_2296
22293,HER_36199.t1:Sp-Nlr54
22294,HER_362.t1:Sp-Z232
22295,HER_36200.t1:Sp-TpaseL_1
22296,HER_36201.t1:Sp-TpaseL_1
22297,HER_36202.t1:none
22298,HER_36207.t1:Sp-Dgcr6L_2
22299,HER_36208.t1:Sp-Gal/lec15
22300,HER_36209.t1:none
22301,HER_36209.t2:Sp-Hypp_93
22302,HER_36210.t1:none
22303,HER_36210.t2:none
22304,HER_36211.t1:Sp-Hypp_1793
22305,HER_36213.t1:Sp-PrkrirL1
22306,HER_36214.t1:Sp-Nlr54
22307,HER_36215.t1:Sp-Hypp_1770
22308,HER_36216.t1:Sp-TpaseL_1
22309,HER_36217.t1:Sp-Nlr10
22310,HER_36219.t1:Sp-Hypp_1549
22311,HER_36220.t1:Sp-Hypp_1701
22312,HER_36221.t1:Sp-Nlr182
22313,HER_36222.t1:Sp-Nlr52
22314,HER_36223.t1:Sp-TpaseL_1
22315,HER_36224.t1:Sp-Nlr54
22316,HER_36227.t1:Sp-Ccp_1
22317,HER_36228.t1:Sp-Prss12L_3
22318,HER_36229.t1:Sp-Gal/lec15
22319,HER_36230.t1:Sp-C/Mycbp
22320,HER_36231.t1:none
22321,HER_36232.t1:Sp-Ccp_1
22322,HER_36233.t1:Sp-Lmbrd2
22323,HER_36234.t1:Sp-Gal/lec15
22324,HER_36235.t1:Sp-Dgcr6L_2
22325,HER_36237.t1:Sp-Nlr10
22326,HER_3624.t1:Sp-SoxC
22327,HER_36240.t1:Sp-Nlr43
22328,HER_36242.t1:Sp-Rergl1
22329,HER_36243.t2:Sp-PppL_179
22330,HER_36244.t1:Sp-Gal/lec15
22331,HER_36245.t1:Sp-Dgcr6L_2
22332,HER_36246.t1:Sp-Kctd1_2
22333,HER_36248.t1:Sp-Dgcr6L_2
22334,HER_36250.t1_HER_36253.t1:Sp-Nlr10
22335,HER_36251.t1:Sp-TpaseL_1
22336,HER_36252.t1:Sp-TpaseL_1
22337,HER_36255.t1:Sp-Dgcr6L_2
22338,HER_36255.t2:Sp-Dgcr6L_2
22339,HER_36256.t1:Sp-PolypL_951
22340,HER_36257.t1:Sp-PolypL_951
22341,HER_36258.t1:Sp-Nlr179
22342,HER_36259.t1:Sp-Zmym1L
22343,HER_36260.t1:Sp-Zmym1L_2
22344,HER_36261.t1:Sp-Hypp_1086
22345,HER_36262.t1:Sp-Nlr33
22346,HER_36263.t1:Sp-TpaseL_6
22347,HER_36264.t1:Sp-TpaseL_1
22348,HER_36265.t1:Sp-Nlr52
22349,HER_36268.t1:Sp-Hypp_2457
22350,HER_36269.t1:Sp-Hypp_684
22351,HER_36271.t1:Sp-Endrvt9
22352,HER_36272.t1:Sp-PppL_120
22353,HER_36274.t1:Sp-PppL_120
22354,HER_36276.t1:Sp-Dgcr6L_2
22355,HER_36277.t1:Sp-PolppL_85
22356,HER_36279.t1:Sp-Nlr8
22357,HER_3628.t1:none
22358,HER_36280.t1:Sp-Hypp_1549
22359,HER_36283.t1:Sp-Dgcr6L_2
22360,HER_36284.t1:Sp-Gal/lec15
22361,HER_36285.t1:Sp-Lmbrd2
22362,HER_36286.t1:Sp-Ccp_1
22363,HER_36287.t1:Sp-C/Mycbp
22364,HER_36288.t1:none
22365,HER_3629.t1:none
22366,HER_36292.t1:Sp-Cdc40
22367,HER_36292.t2:Sp-Cdc40
22368,HER_36292.t3:Sp-Cdc40
22369,HER_36293.t1:Sp-Dsf
22370,HER_36294.t1:Sp-Dsf
22371,HER_36295.t1:Sp-Hypp_2821
22372,HER_36296.t1:Sp-Oscp1
22373,HER_36297.t1:Sp-Tlr064
22374,HER_36297.t2:Sp-TlrP19
22375,HER_36298.t1:Sp-Tlr187
22376,HER_36298.t2:Sp-Tlr040
22377,HER_36299.t1:Sp-Htatsf1L
22378,HER_363.t1:none
22379,HER_3630.t1:none
22380,HER_36300.t1:Sp-Vgll2L
22381,HER_36301.t1:Sp-Cdc40
22382,HER_36302.t1:Sp-Cdc40
22383,HER_36303.t1:Sp-Dsf
22384,HER_36304.t1:Sp-Hypp_2821
22385,HER_36305.t1:Sp-Oscp1
22386,HER_36306.t1:Sp-Tlr151
22387,HER_36307.t1:Sp-TpaseL_27
22388,HER_36309.t1:none
22389,HER_3631.t1:Sp-ParpbpL
22390,HER_36310.t1:Sp-Cub/Egf/Lnb/7Tm/Gpcr_1
22391,HER_36311.t1:none
22392,HER_36314.t1:Sp-Tlr187
22393,HER_36315.t1:Sp-Htatsf1L
22394,HER_36316.t1:Sp-Vgll2L
22395,HER_36317.t1:Sp-Vps13c_2
22396,HER_36319.t1:Sp-Tlr074
22397,HER_3632.t1.1.5f2c6856:Sp-Il17-4
22398,HER_3632.t1:Sp-Il17-4
22399,HER_36320.t1:Sp-Tlr074
22400,HER_36321.t1:Sp-Tlr147
22401,HER_36322.t1:Sp-Vps13cL
22402,HER_36323.t1:Sp-Ttf1
22403,HER_36327.t1:Sp-Ph4
22404,HER_36328.t1:Sp-Atub12
22405,HER_36329.t1:none
22406,HER_3633.t1:Sp-Il17-11
22407,HER_36330.t1:Sp-Ocrl1
22408,HER_36331.t1:Sp-Kpna6L
22409,HER_36332.t1:Sp-Cep57
22410,HER_36333.t1:Sp-Utp14A
22411,HER_36334.t1:Sp-Senp6
22412,HER_36335.t1:Sp-Hypp_1793
22413,HER_36336.t1:Sp-Senp6L
22414,HER_36338.t1:Sp-TtlL2
22415,HER_3634.t1:Sp-Il17-7
22416,HER_36343.t1:Sp-Hypp_2199
22417,HER_36344.t1:Sp-Vgll2L
22418,HER_36345.t1:Sp-Vps13aL
22419,HER_36346.t1:Sp-Vps13c_2
22420,HER_36347.t1:Sp-PppL_269
22421,HER_36349.t1:Sp-Vps13cL
22422,HER_3635.t1:Sp-Il17-22
22423,HER_36350.t1:Sp-Tlr074
22424,HER_36351.t1:Sp-Tlr047
22425,HER_36352.t1:Sp-Tlr074
22426,HER_36353.t1:Sp-Tlr086
22427,HER_36354.t1:Sp-Tlr088
22428,HER_36355.t1:Sp-Tlr074
22429,HER_36356.t1:Sp-Tlr147
22430,HER_36357.t1:Sp-Vps13cL
22431,HER_36357.t2:Sp-Vps13cL
22432,HER_36358.t1:Sp-Hypp_26
22433,HER_36359.t1:Sp-Ttf1
22434,HER_3636.t1:Sp-Trspap1
22435,HER_36364.t1:Sp-Ph4
22436,HER_36365.t1:Sp-Atub12
22437,HER_36366.t1:none
22438,HER_36367.t1:Sp-Ocrl1
22439,HER_36368.t1:Sp-Ocrl1
22440,HER_36369.t1:Sp-Ocrl1
22441,HER_3637.t1:none
22442,HER_36370.t1:Sp-Kpna6L
22443,HER_36371.t1:Sp-Cep57
22444,HER_36372.t1:Sp-Utp14A
22445,HER_36372.t2:Sp-Utp14A_1
22446,HER_36374.t1:Sp-Senp6
22447,HER_36375.t1:Sp-Hypp_1793
22448,HER_36376.t1:Sp-Senp6L
22449,HER_36378.t1:Sp-TtlL2
22450,HER_3638.t1.1.5f2c6828:Sp-Hypp_2183
22451,HER_3638.t1:Sp-Hypp_2183
22452,HER_36383.t1:Sp-Hypp_2199
22453,HER_36385.t1:none
22454,HER_36386.t1:none
22455,HER_36387.t1:none
22456,HER_36388.t1:none
22457,HER_36389.t1:none
22458,HER_3639.t1:Sp-Ash2
22459,HER_36391.t1:none
22460,HER_36392.t1:none
22461,HER_36393.t1:Sp-Abcc5i
22462,HER_36394.t1:none
22463,HER_36395.t1:none
22464,HER_36397.t1:none
22465,HER_36398.t1:none
22466,HER_36399.t1:none
22467,HER_364.t1:Sp-Ptr4
22468,HER_364.t2:Sp-Ptr4
22469,HER_364.t3:Sp-Ptr4
22470,HER_3640.t1:Sp-Ash2
22471,HER_36405.t1:none
22472,HER_36406.t1:none
22473,HER_36407.t1:none
22474,HER_36409.t1:none
22475,HER_3641.t1:Sp-Depdc6
22476,HER_36410.t1:none
22477,HER_36411.t1:none
22478,HER_36412.t1:none
22479,HER_36414.t1:none
22480,HER_36415.t1:Sp-Hypp_1169
22481,HER_36416.t1:none
22482,HER_36417.t1:none
22483,HER_36419.t1:none
22484,HER_3642.t1:Sp-Impad1
22485,HER_3642.t2:Sp-Impad1
22486,HER_36420.t1:Sp-Rt
22487,HER_36421.t1:none
22488,HER_36423.t1:Sp-Fn3f_29
22489,HER_36425.t1:none
22490,HER_36429.t1:Sp-Hypp_570
22491,HER_3643.t1:Sp-Klhl29-2
22492,HER_36430.t1:none
22493,HER_36431.t1:none
22494,HER_36432.t1:none
22495,HER_36433.t1:none
22496,HER_36435.t1:none
22497,HER_36436.t1:none
22498,HER_36439.t1:Sp-Hypp_624
22499,HER_3644.t1:Sp-Hypp3088
22500,HER_36441.t1:Sp-Hypp_624
22501,HER_36442.t1:Sp-Hypp_624
22502,HER_36445.t1:Sp-Hypp_624
22503,HER_36447.t1:Sp-Hypp_624
22504,HER_36448.t1:Sp-PppL_214
22505,HER_3645.t1:none
22506,HER_36450.t1:Sp-Endrvt43
22507,HER_36452.t1:none
22508,HER_36454.t1:Sp-Hypp_2701
22509,HER_36455.t1:none
22510,HER_36456.t1:none
22511,HER_36457.t1:none
22512,HER_3646.t1:Sp-Laptm4a
22513,HER_36461.t1:none
22514,HER_36462.t1:none
22515,HER_36463.t1:Sp-Hypp_624
22516,HER_36464.t1:Sp-Hypp_624
22517,HER_36465.t1:Sp-Hypp_288
22518,HER_36466.t1:Sp-Hypp_959
22519,HER_36467.t1:Sp-PolypL_955
22520,HER_36469.t1:Sp-Hypp_624
22521,HER_3647.t1:Sp-SphH2b2
22522,HER_36470.t1:Sp-Hypp_624
22523,HER_36471.t1:Sp-GagpL_7
22524,HER_36472.t1:Sp-Hypp_624
22525,HER_36473.t1:Sp-Hypp_624
22526,HER_36474.t1:Sp-Hypp_624
22527,HER_36475.t1:Sp-Hypp_624
22528,HER_36476.t1:Sp-Hypp_624
22529,HER_36479.t1:none
22530,HER_36480.t1:none
22531,HER_36481.t1:none
22532,HER_36482.t1:none
22533,HER_36483.t1:Sp-ApdpL_1
22534,HER_36483.t2:Sp-ApdpL_1
22535,HER_36483.t3:Sp-ApdpL_1
22536,HER_36484.t1:Sp-Endrvt22
22537,HER_36486.t1.1.5f2c6c9b:Sp-Fbxw7L
22538,HER_36486.t1.2.5f2c6c9b:Sp-Fbxw7L
22539,HER_36486.t1:Sp-Fbxw7L
22540,HER_36487.t1:Sp-Lca5
22541,HER_36488.t1:Sp-Cnnm2_1
22542,HER_36489.t1:Sp-Cnnm2_1
22543,HER_36489.t2:Sp-Cnnm2_1
22544,HER_3649.t1:Sp-ReelerL_7
22545,HER_36490.t1:Sp-Hypp_130
22546,HER_36491.t1:Sp-Ttrspn_8
22547,HER_36492.t1:Sp-Ttrspn_8
22548,HER_36493.t1:Sp-Ttrspn_8
22549,HER_36494.t1:Sp-Ttrspn_15
22550,HER_36495.t1:none
22551,HER_36496.t1:Sp-Hypp_1135
22552,HER_36497.t1:none
22553,HER_36498.t1:Sp-Hypp2137
22554,HER_365.t1.1.5f2c6d1a:Sp-Aadc
22555,HER_365.t1:Sp-Aadc
22556,HER_3650.t1:Sp-Srcr53
22557,HER_36501.t1_HER_36504.t1:Sp-Slc22a9
22558,HER_36502.t1:none
22559,HER_36508.t1:Sp-Hypp_1488
22560,HER_36509.t1:Sp-Trpa1_2
22561,HER_3651.t1:none
22562,HER_36510.t1:Sp-Slc22a9
22563,HER_36513.t1:Sp-Adrb2L_18
22564,HER_36514.t1:Sp-Trpa1_2
22565,HER_36515.t1:Sp-Unc44L_68
22566,HER_36517.t1:Sp-Mllt4
22567,HER_3652.t1:Sp-Srcr13
22568,HER_36523.t1:none
22569,HER_36524.t1:none
22570,HER_36525.t1:Sp-Slc16a1L
22571,HER_36526.t1:Sp-Gpr84L_5
22572,HER_36527.t1:Sp-AspL
22573,HER_36528.t1:Sp-Hypp_2518
22574,HER_36529.t1:Sp-Kif25L
22575,HER_3653.t1:none
22576,HER_36530.t1:Sp-Atm_2
22577,HER_36531.t1:Sp-Atm
22578,HER_36532.t1:Sp-Tuba3
22579,HER_36533.t1_HER_36535.t1:Sp-Hs2stL
22580,HER_36534.t1:Sp-Cyp4L1
22581,HER_36536.t1:Sp-Cyp4L1
22582,HER_36537.t1:none
22583,HER_36538.t1:none
22584,HER_36539.t1:Sp-Z317
22585,HER_36539.t2:none
22586,HER_3654.t1:none
22587,HER_36540.t1:Sp-PicalmL
22588,HER_36541.t1:Sp-PicalmL
22589,HER_36543.t1:Sp-Son
22590,HER_36543.t2.1.5f2c6c9b:Sp-Son
22591,HER_36543.t2:Sp-Son
22592,HER_36545.t1:Sp-Donson
22593,HER_36545.t2:Sp-Donson
22594,HER_36546.t1:none
22595,HER_36548.t1:Sp-Dopey1l
22596,HER_36548.t2:Sp-Dopey1l
22597,HER_36549.t1:Sp-Dopey1l
22598,HER_3655.t1:Sp-Srcr13
22599,HER_36550.t1:Sp-Iqwd1
22600,HER_36551.t1:Sp-Tlr012
22601,HER_36552.t1:Sp-Tlr151
22602,HER_36555.t1:Sp-Tlr187
22603,HER_36556.t1:Sp-Tlr187
22604,HER_36557.t1:Sp-Tlr187
22605,HER_36558.t1:Sp-Tlr187
22606,HER_36559.t1:Sp-Tlr187
22607,HER_3656.t1:Sp-Srcr13
22608,HER_36560.t1:Sp-Tlr063
22609,HER_36561.t1:Sp-Tlr040
22610,HER_36562.t1:Sp-Tlr151
22611,HER_36563.t1:Sp-Tlr012
22612,HER_36564.t1.1.5f2c6c7e:Sp-Rhogap20
22613,HER_36564.t1:Sp-Rhogap20
22614,HER_36568.t1:none
22615,HER_36569.t1:Sp-Sea/Hyr/Clect
22616,HER_3657.t1:Sp-Srcr76
22617,HER_36570.t1:Sp-Sea/Hyr/Clect
22618,HER_36571.t1:none
22619,HER_36572.t1:Sp-Sea/Hyr/Clect
22620,HER_36573.t1:Sp-Coq3_1
22621,HER_36574.t1:Sp-Kiaa0895L_1
22622,HER_36575.t1.1.5f2c6c7e:Sp-Gtf2E1
22623,HER_36575.t1:Sp-Gtf2E1
22624,HER_36576.t1:Sp-Fzd9/10
22625,HER_36577.t1:Sp-Paxbp1L
22626,HER_36577.t2:Sp-Paxbp1L
22627,HER_36578.t1:Sp-Hdac8
22628,HER_36579.t1:Sp-Ctps
22629,HER_36580.t1:none
22630,HER_36581.t1:none
22631,HER_36582.t1:Sp-Dnajc28
22632,HER_36583.t1:Sp-Hypp_1773
22633,HER_36587.t1:Sp-Trpa1L_3
22634,HER_36588.t1:Sp-Endrvt17
22635,HER_36589.t1:Sp-Z425
22636,HER_3659.t1:Sp-Rgn
22637,HER_36590.t1:Sp-Rxfp2_6
22638,HER_36594.t1:Sp-PppL_110
22639,HER_36595.t1:Sp-PolppL_59
22640,HER_36597.t1:Sp-PolppL_48
22641,HER_36598.t1:Sp-PtprL_1
22642,HER_366.t1:Sp-Tpmtl_1
22643,HER_3660.t1:none
22644,HER_36601.t1:none
22645,HER_36602.t1:none
22646,HER_36605.t1:Sp-Sh3bgrL3
22647,HER_36606.t1:Sp-Top2a_1
22648,HER_36607.t1:Sp-Vta1
22649,HER_36608.t1:Sp-Hypp_1325
22650,HER_36609.t1:Sp-Hypp_62
22651,HER_3661.t1.1.5f2c6857:Sp-Slc25a5
22652,HER_3661.t1:Sp-Slc25a5
22653,HER_36611.t1:none
22654,HER_36612.t1.1.5f2c6c9c:Sp-C6orf103L
22655,HER_36612.t1:Sp-C6orf103L
22656,HER_36612.t2:Sp-Adgb
22657,HER_36612.t3:Sp-Adgb
22658,HER_36614.t1:Sp-Igf2r
22659,HER_36615.t1:none
22660,HER_36616.t1:Sp-Igf2r
22661,HER_36617.t1:Sp-Gal/lec13
22662,HER_36618.t1:Sp-Hypp_620
22663,HER_36619.t1:none
22664,HER_3662.t1:Sp-Rio
22665,HER_36620.t1:Sp-Hypp_2508
22666,HER_36621.t1:Sp-Hunk_2
22667,HER_36622.t1:none
22668,HER_36624.t1:Sp-Ros_1
22669,HER_36625.t1:Sp-Ros_1
22670,HER_36627.t1:Sp-Tlr127
22671,HER_36629.t1:Sp-Hypp_1803
22672,HER_36631.t1:Sp-Sec63h
22673,HER_36634.t1:Sp-Hypp_97
22674,HER_36635.t1:Sp-Hypp_2483
22675,HER_3664.t1:Sp-Dysf_1
22676,HER_36640.t1:Sp-TpaseL_7
22677,HER_36641.t1:Sp-Slc16a12L_9
22678,HER_36642.t1:Sp-Hypp_1560
22679,HER_36646.t1:Sp-Hypp_2832
22680,HER_36647.t1:Sp-Hypp_1560
22681,HER_36648.t1:Sp-Slc16a12L_9
22682,HER_36650.t1:Sp-Slc16a12L_9
22683,HER_36651.t1:Sp-Slc16a12L_9
22684,HER_36652.t1:Sp-Hypp_1560
22685,HER_36653.t1:Sp-Hypp_1666
22686,HER_36654.t1:Sp-Hypp_1666
22687,HER_36655.t1:Sp-Hypp2198
22688,HER_36656.t1:Sp-Trpa1
22689,HER_36658.t1:Sp-Trpa1
22690,HER_36659.t1:Sp-Trpa1
22691,HER_3666.t1:none
22692,HER_36660.t1:Sp-Adra2aL
22693,HER_36661.t1:Sp-Hypp2198
22694,HER_36662.t1:Sp-Adra2aL
22695,HER_36663.t1:Sp-Endrvt9
22696,HER_36664.t1:Sp-Hypp2198
22697,HER_36665.t1:Sp-Hypp_2844
22698,HER_36666.t1:Sp-Hypp_2806
22699,HER_36667.t1:Sp-Adra2aL
22700,HER_36668.t1:Sp-Crea
22701,HER_36669.t1:none
22702,HER_3667.t1:Sp-Il17-11
22703,HER_36670.t1_HER_36676.t1:none
22704,HER_36671.t1:Sp-Hypp_368
22705,HER_36672.t1:Sp-Crea
22706,HER_36673.t1:Sp-TpaseL_21
22707,HER_36674.t1:Sp-Crea
22708,HER_36675.t1:none
22709,HER_36677.t1:Sp-Hypp_368
